material_id,formula,pbe_bandgap,material_class,space_group,synthetic_hse_linear_universal,synthetic_hse_material_class_specific,synthetic_hse_composition_dependent,synthetic_hse_structure_dependent,synthetic_hse_average,synthetic_hse_std,synthetic_experimental
mp-9538,Ag3AsS4,0.35760000000000003,chalcogenide,31,1.1936982196583874,1.0356442608991292,1.1708619382803802,1.1712241176965537,1.1428571341336125,0.06258668184264495,1.0263254663594068
mp-5145,Ag3AsSe3,0.845299999999999,chalcogenide,161,1.7961793919490752,1.8439077564175812,1.7083549618442606,1.6555592487725312,1.751000339745862,0.07348565324800327,1.8215696043626788
mp-662599,Ag3AsSe3,0.9037000000000001,chalcogenide,62,1.8502173831619773,2.0194372990736036,1.9368426290811445,1.6776380521340348,1.87103384086269,0.12667837130398776,1.8073617573908398
mp-27554,Ag3AuS2,0.18029999999999902,chalcogenide,213,0.8305519983366589,0.7296962283766927,0.9737279435931354,1.1185755880775938,0.9131379395960202,0.14692436413575088,0.7936050446312415
mp-34460,Ag3AuS2,1.563399999999999,chalcogenide,166,2.8226180607575504,2.7045508523309594,3.1347990448876533,2.829264904702896,2.8728082156697647,0.1591892007110353,2.814404096885968
mp-34982,Ag3AuS2,0.39320000000000005,chalcogenide,1,1.2962465132201952,1.1455485673522043,1.1734653599986578,1.186649315734529,1.2004774390763966,0.057248943052498995,1.3256694545315992
mp-1194638,Ag3B5O9,1.8021,default,19,2.3865397984569743,2.9433903758465947,2.8687203972299353,2.9037739849500506,2.775606139120889,0.22617550115945517,2.6505111346493093
mp-561550,Ag3BO3,0.8717,default,167,1.907734354750507,1.7994114168362096,1.9212623293609499,1.4702836363628493,1.7746729343276288,0.18197433168822716,1.8381699403273564
mp-1229165,Ag3Bi7S12,0.6774999999999991,chalcogenide,12,1.4555192517899433,1.5321015392229147,1.234436585436437,1.4937126971403525,1.4289425183974118,0.11551605986496637,1.3333819286489728
mp-505145,Ag3BiO3,1.546999999999999,halide,80,3.0625570234773756,3.499042786678386,2.3392717766360707,2.8710682370345766,2.9429849559566024,0.41627497155847076,2.95043435048627
mp-1229212,Ag3C(NO2)3,2.5277000000000003,nitride,7,3.6054298274159287,3.9595187597923323,3.9876313563061503,4.102580601308402,3.9137901362057033,0.18592441512054614,3.8860498957234735
mp-1198516,Ag3CN(ClO5)2,1.356599999999999,halide,4,2.4634404588549677,2.494052624855275,2.691392726747814,2.9108514440108624,2.6399343136172297,0.17921747104253027,2.6749015588330685
mp-562248,Ag3CS(NO2)3,2.102999999999999,chalcogenide,2,3.1373531698844683,3.0904516883862447,3.86985763438227,3.637765196072594,3.4338569221813944,0.3307252768254256,3.277814680008632
mp-562412,Ag3F8,0.306899999999999,halide,14,1.1264022000758325,1.3274474405775254,1.4952634445536088,1.0991128640354189,1.2620564873105964,0.16094577634013632,1.4917274851149318
mp-17862,Ag3Ge5P6,0.5388000000000001,semiconductor,217,1.4235984464965912,0.9381843050953863,1.2032658874681608,1.514083184369434,1.269782955857393,0.22233083028782455,1.4413501468337209
mp-695941,Ag3H13SeN4O5,2.1569,chalcogenide,19,4.236135929230808,2.9575178427625675,3.4308380587912275,4.149446001633741,3.693484458104586,0.5274944403174315,3.4605102618914754
mp-1214986,Ag3Mo3AsO13,1.7696,chalcogenide,2,2.9742675846139037,2.909961825831104,2.6328117795030552,3.233554446766173,2.9376489091785594,0.21365466574518266,2.9415320071223174
mp-562667,Ag3N5O6,2.1573,nitride,36,2.976860434930201,3.4040551416269644,3.3746226275282676,3.300210778232019,3.263937245579363,0.1700096636617897,3.4203145917912323
mp-27821,Ag3P11,0.8305999999999991,default,8,2.1436432498072358,1.8626437409634036,1.5505713136979695,1.7161991708129363,1.8182643688203863,0.21789780934484862,1.7857470996025397
mp-695967,Ag3P6H12N3O19,0.8478,nitride,148,2.0351610122769785,1.8815123068112363,1.9809751280479926,1.720395678736125,1.904511031468083,0.11973259789902799,1.8516234932748783
mp-1229128,Ag3PO4,0.42099999999999904,default,161,1.3257715276375128,1.1364627278221187,1.1937433470982284,1.1577173198424353,1.203423730600074,0.07354513094357856,1.2466491981449674
mp-4198,Ag3PO4,0.17849999999999902,default,218,0.9414631694632497,1.0234972877650317,0.9007940286620083,1.0793774945977446,0.9862829951220086,0.06958568381506171,0.8285657247460703
mp-12459,Ag3PS4,0.9914000000000001,chalcogenide,31,2.3811392199715997,1.6283900382013785,2.0531411256511083,2.0570012612919664,2.0299179112790133,0.26732651667561835,2.020298361375997
mp-30908,Ag3PSe4,0.174399999999999,chalcogenide,31,0.9395120736858712,0.7980148132372985,1.051376448861378,0.8209827140157682,0.902471512450079,0.10136112364340245,0.7412997632833009
mp-1105645,Ag3SBr,0.2964,chalcogenide,63,1.1935940134848984,0.9212777059130419,1.3684975142802904,1.054324807038442,1.1344235101791682,0.16593577370361223,1.0196086149220398
mp-1229116,Ag3SBr,0.39870000000000005,chalcogenide,6,1.401704447545109,1.2749711683474998,1.3883988655949888,1.2629699257654883,1.3320111018132714,0.0633580704082772,1.0937766503229118
mp-36600,Ag3SBr,0.39769999999999905,chalcogenide,42,1.0030663213248927,1.029635958874793,1.110557357630837,1.2289648657071008,1.0930561258844058,0.08788879504951391,1.063387726921504
mp-1173025,Ag3SI,0.33980000000000005,chalcogenide,42,0.9040727291330348,1.090457899727246,1.1556792570759153,1.157988032390709,1.0770494795817263,0.10348240571008414,1.0597652780461166
mp-22995,Ag3SI,0.5478000000000001,chalcogenide,146,1.3954341900131282,1.4018754593026903,1.7110703228572812,1.2452703752659826,1.4384125868597704,0.16943159326425639,1.3511162871132225
mp-558189,Ag3SI,0.6242999999999991,chalcogenide,221,1.4511238276014256,1.5838212543333632,1.5957087369780907,1.7074191524268647,1.584518242834936,0.09086310657543158,1.4837090340192118
mp-632480,Ag3SI,0.167599999999999,chalcogenide,1,0.843427654792662,0.9193942794031372,1.2124834808788196,0.7528775853995839,0.9320457501185506,0.17230770340671303,0.943095646854322
mp-673825,Ag3SI,0.256999999999999,chalcogenide,1,1.1090116796519187,0.9442852679749711,1.3853970118423522,0.9893930045047205,1.1070217409934906,0.171621990559553,1.0235600895515444
mp-674981,Ag3SI,0.262399999999999,chalcogenide,6,0.9991216298719784,0.9006454638237367,1.4170270386116646,1.1988372001757197,1.128907833120775,0.1980220699443891,1.0203449644984948
mp-675879,Ag3SI,0.32160000000000005,chalcogenide,4,1.14672503306596,1.003193273269521,1.4730229701584843,1.032878650262933,1.1639549816892245,0.18630970464537774,1.041383266714431
mp-676121,Ag3SI,0.373899999999999,chalcogenide,1,1.1872597001216114,0.9282160836839483,1.479221267726716,1.2151656993456295,1.2024656877194762,0.19506345681144277,1.2443674844385673
mp-676561,Ag3SI,0.333,chalcogenide,155,1.2671091534546985,1.020710386102245,1.4888783470842992,0.9299160065704716,1.1766534733029286,0.21844005231112176,1.0671116201326123
mp-1215087,Ag3SI3,0.279999999999999,chalcogenide,1,1.265960655040999,1.106705496786686,1.2437707879328808,1.017868638097239,1.1585763944644514,0.10158583418200764,1.1026886867934365
mp-1215096,Ag3SI3,0.36599999999999905,chalcogenide,8,1.1491400366321665,0.9522642807391206,1.3441481352238773,1.1368149354609547,1.1455918470140296,0.13864502451893845,1.0852014500151912
mp-556747,Ag3SNO3,1.0703,chalcogenide,198,2.272907712152526,1.6422864741910632,1.8028510831833928,2.464377709159138,2.04560574467153,0.33490013521819384,1.8484039622606434
mp-1104271,Ag3SbS3,1.8371,chalcogenide,161,3.2970062507211084,2.6518316465998413,3.483594396874131,2.9239117834971013,3.0890860194230454,0.32300990589642187,2.897601755014808
mp-4515,Ag3SbS3,0.9521000000000001,chalcogenide,161,1.7177054491106372,1.7327972190888326,2.2362302741173674,1.812509063625496,1.8748105014855834,0.21175191325433088,1.8881620614583945
mp-555269,Ag3SbS3,1.5142,chalcogenide,14,3.2696920461620715,2.217043218191103,2.79243421735474,2.4479866782369633,2.6817890399862194,0.3963976927219253,2.6125439301061677
mp-1215084,Ag3SbTe6,0.1705,chalcogenide,65,0.7876883861152413,0.9471942408978555,0.8746721142941967,0.8903956428668707,0.874987596043541,0.05716742746281868,0.7943201837435778
mp-6476,Ag3SeNO3,0.5603,chalcogenide,161,1.458715139981218,1.2258801875200498,1.6574761686254083,1.390305411965271,1.4330942270229867,0.15473544177018228,1.4093133969481397
mp-17568,Ag3Sn2(GeP2)3,0.21549999999999903,chalcogenide,217,0.9034392956725168,0.7652869991019622,0.659838509714475,1.2160633884331322,0.8861570482305214,0.20914499697273817,0.6520543913931323
mp-29849,Ag3SnP7,0.5034000000000001,chalcogenide,11,1.5073459699304068,1.2368612078256684,1.0645880496193334,1.3316524705179966,1.2851119244733513,0.16008818228088223,1.3070269148153926
mp-5710,Ag3Te2Au,0.17250000000000001,chalcogenide,214,0.8947768634708975,0.8825953197866342,0.9856407871295554,0.947939863949949,0.9277382085842589,0.041488390431496526,0.8369720807597518
mp-684006,Ag3TeIO4,0.6233000000000001,chalcogenide,14,1.6091139892930273,1.2151938048484467,1.539470358326207,1.6560435326017602,1.5049554212673604,0.17235842009431337,1.4294811923836293
mp-605676,AgH8C7S2O2F7,3.1637,chalcogenide,29,4.484357455320485,4.137675112593525,5.184736486625274,4.933756670542396,4.68513143127042,0.4035586485311574,4.515422649320897
mp-769295,AgH8O5,0.291799999999999,default,19,1.0151669743686844,1.0854028351429528,1.1045959090332738,0.857846976029385,1.015753173643574,0.09705516196094809,0.8402617420612462
mp-1201826,AgH9C2(NO)2,3.2944,nitride,14,5.266344322151399,4.952752176042298,3.9447587459272455,5.645618646595075,4.952368472679004,0.6313584850066559,4.928189013654413
mp-555250,AgH9C7S2(OF)4,3.1765,chalcogenide,2,4.944870599599601,4.852165109980099,4.7570303290227685,5.050771102211578,4.901209285203511,0.10893570352536162,5.006667582076647
mp-769296,AgH9O5,2.4145,default,19,3.652273813247322,3.9260587981497,3.8703260627367033,4.187406732855158,3.909016351747221,0.1905290783659369,3.826430506921435
mp-1195948,AgHPbC2SN2O,3.1811,chalcogenide,62,4.511105631636381,4.55079331734067,4.793968226464466,4.759289874102486,4.653789262386001,0.12424502426892094,4.390414269797286
mp-558188,AgHg2AsO4,0.738599999999999,chalcogenide,55,1.5790228041920542,1.65311391438679,1.734961250689773,1.6228829130798346,1.647495220587113,0.056956372843047796,1.5493912904498606
mp-560443,AgHg2NO5,0.5517000000000001,nitride,62,1.2551438933196295,1.3779474952345365,1.3077637573145793,1.2800645341292736,1.3052299199995048,0.04592432033840179,1.2589591916594318
mp-556798,AgHg2PO4,1.1892,default,55,2.204889896999499,2.0495907452018,2.52060503196755,2.1000952461897673,2.218795230089654,0.18303166302713886,2.2241824325486763
mp-567890,AgHg3As2Cl3,0.7838,chalcogenide,15,1.5181436600622358,1.5814237040709762,2.124016364683764,1.7863402809192968,1.7524810024340682,0.23630465796018832,1.811491017001887
mp-12362,AgHg3SbO6,0.709299999999999,chalcogenide,167,1.3612745270717375,1.2497957262087285,1.8916443399447327,1.6350787659175494,1.534448339785687,0.2493650662278001,1.437810726707505
mp-6215,AgHgAsS3,1.2453,chalcogenide,9,2.3668498283297104,1.911300100664399,2.153434287038417,2.1402860436825946,2.1429675649287803,0.16117523436629919,2.114866713378378
mp-560067,AgHgSBr,1.2604,chalcogenide,51,2.378591292504456,2.632659339369385,2.292158588274844,2.64736151150711,2.487692682913949,0.15543982908492252,2.394213955288744
mp-23140,AgHgSI,1.3584,chalcogenide,19,2.201557884333788,1.8775517308073661,3.053817773620624,2.639489009735852,2.4431040996244078,0.44433441249840927,2.3641628268152957
mp-558446,AgHgSI,1.1391,chalcogenide,51,2.0632072729756,1.805385224327231,2.3064227513824553,1.8793303995548443,2.013586412060033,0.1933828863504355,2.0023481301237007
mp-1182980,AgI,1.879699999999999,halide,183,3.1009060338062087,3.9223209104490437,3.0094051677482505,2.499491258897367,3.1330308427252174,0.5100653208525948,3.327609566905792
mp-22894,AgI,1.3877000000000002,halide,186,2.665970180965371,2.6551076118186723,2.942467195478411,1.9953480154608287,2.564723250930821,0.34831699640679614,2.6588295611924027
mp-22919,AgI,0.7684000000000001,halide,225,1.7645799388975465,2.177495310480867,1.7866031921435295,1.7210684981900555,1.8624367349279995,0.1834213476727744,1.8740446159769295
mp-22925,AgI,1.3674,halide,216,1.8355101902874469,2.4248035900297786,2.863517912406706,2.6249496207212624,2.4371953283612986,0.3805197696981627,2.466366976216956
mp-567809,AgI,1.5986,halide,129,2.5819730251762403,2.937379400671706,2.8028505418182053,2.5446814541258824,2.7167211054480087,0.16113895387556187,2.659081932182235
mp-568927,AgI,0.9588999999999991,halide,11,2.1999081588075917,2.0815168172887373,2.5324855460969697,1.846167521614827,2.1650195109520314,0.24743069518940503,2.2385517080539614
mp-580941,AgI,1.3759000000000001,halide,186,2.425304820866221,2.764134229918793,2.9678109150583762,2.610062782878833,2.6918281871805556,0.1994460553855956,2.90039839343315
mp-684580,AgI,1.3143,halide,119,1.9843687630086508,3.1035122058639684,2.894934298087795,2.2154183349057672,2.5495584004665455,0.46293580518110644,2.661453924741671
mp-1194592,AgI3O8,2.2937,halide,82,3.957407916870583,4.008403012891504,3.098685213194962,3.6033613363947583,3.666964369837952,0.3632920129596821,3.9530276612628366
mp-1195485,AgI3O8,2.279,halide,30,3.789532706690336,4.301918283364458,4.102169187206846,3.2126342626173336,3.8515636099697432,0.4116129951364014,4.043310430216079
mp-1202188,AgIO3,1.806899999999999,halide,61,2.9670807454237704,3.45122536551218,3.6003562775415925,2.8167901424260915,3.2088631327259085,0.32564792600713066,3.217204383603798
mp-27384,AgIO3,2.4375,halide,29,3.7926174415952607,5.039798239017095,4.272966427695614,3.2270724673735636,4.083113643920384,0.6649218062132468,4.30449336385052
mp-849271,AgIO3,1.9765000000000001,halide,62,3.5037635153790334,4.196289819292405,3.989569531478902,3.287091938008919,3.744178701039815,0.3644684119870892,4.027772336688571
mp-30037,AgIO4,0.11079999999999901,halide,88,0.9182034829684911,1.0148205514755557,1.1762425468349393,0.7096052132066268,0.9547179486214032,0.16889273944425828,0.8967810170289383
mp-14973,AgMo2P3O13,2.024299999999999,default,14,2.738750951298091,4.295774302240964,3.40052132285613,3.6631494600419723,3.5245490091092897,0.558314425835018,3.399516148996588
mp-17427,AgMo3(PO7)2,1.9584000000000001,default,11,3.526933308614754,3.706792977407993,3.6571199529980682,3.149769301375887,3.5101538850991756,0.21818831028301028,3.41147715339417
mp-19467,AgMo3P3O16,1.6215000000000002,default,2,2.3894776640241457,3.082573756123196,2.86384220534263,3.1291971240435856,2.8662726873833893,0.2929397605627121,2.680392286299597
mp-603946,AgMo4H22C8(NO5)3,2.1547,nitride,2,4.181673271293249,3.047583011204705,3.271732131231227,3.435400178325396,3.4840971480136442,0.4256252267587268,3.267379978796267
mp-1229264,AgMo5P8O33,2.5162,default,9,3.802724051199236,3.6250163025955673,3.8367378737361832,3.4510185559968107,3.6788741958819493,0.15417408402881097,3.508269903773897
mp-680482,AgMo6Br13,2.0242,halide,2,2.9039350502280414,3.379924360798648,4.1330957870688545,3.9674022754107363,3.59608936837657,0.487866292973724,3.726976821529832
mp-1214988,AgMo6Cl13,2.3227,halide,2,3.7836132376148828,4.012614080610183,3.5716876534622326,4.425732684869605,3.9484119141392258,0.31663733541585454,3.988699738754741
mp-1229143,AgMoAsO6,2.019,chalcogenide,19,3.516043215794074,2.780350139455906,3.222493037818747,3.6927825487871617,3.3029172354639718,0.34531220200763163,3.384378878555377
mp-1103149,AgMoH4S4N,1.035999999999999,chalcogenide,82,2.2036466012750995,1.5414511477927892,2.004855060305633,2.336271116518452,2.0215559814729933,0.301240013169537,1.9792429513882983
mp-14029,AgMoPO6,2.1219,default,14,3.1659163547646223,3.497163312164758,3.786079294357189,3.35133132906556,3.4501225725880325,0.22672264671179615,3.567705026742227
mp-1196722,AgN2ClO4,0.41530000000000006,halide,58,1.0030895415180918,1.4246575402217496,1.351394915697347,1.1254327307698146,1.2261436820517508,0.16955196012771714,1.393254125617718
mp-2247,AgN3,1.5714000000000001,nitride,72,2.7097025793464558,3.041162189130384,2.394446060418271,2.7930596813652335,2.7345926275650863,0.23115065114579328,2.908584921241853
mp-571297,AgN3,1.631499999999999,nitride,140,2.6460564176035426,2.2989585066772,2.9281519380529075,2.4971550494322505,2.5925804779414756,0.22955813826749188,2.4958899466786435
mp-644729,AgN3O4,1.979299999999999,nitride,61,2.586328202136342,3.144111172615245,3.424551449776248,3.453312569125819,3.1520758484134133,0.3482529075873662,3.158385301234787
mp-5770,AgNO2,1.7868,nitride,44,3.166418268410025,2.983510978321414,3.0488790308026266,3.87753312780974,3.2690853513359515,0.3573488396293906,3.3909697121454907
mp-996960,AgNO2,1.4382000000000001,nitride,5,2.3517824307976083,2.3234363784273806,2.165642471050186,2.105769159871593,2.2366576100366915,0.10363302484069964,2.183285119259194
mp-552185,AgNO3,1.853899999999999,nitride,161,3.117385798593809,3.261050237622845,3.155112168686048,2.75222573654557,3.071443485362068,0.1916780088955201,3.0859717928323356
mp-638686,AgNO3,2.008899999999999,nitride,61,3.5520668393442896,3.088209893109442,3.0873056011302293,3.423663088766208,3.287811355587542,0.20514016884623834,3.1348132083455456
mp-669466,AgNO3,2.0027,nitride,19,3.0898538441363703,3.7141799131218365,3.715596785622471,2.9746216697562073,3.3735630531592213,0.3437484771273235,3.2647448471742657
mp-8196,AgNO3,1.7204000000000002,nitride,160,2.6282146777285527,3.091661666358254,3.445569534168196,2.612769668063573,2.944553886579644,0.3474221642011424,2.8346605943332386
mp-1079720,AgO,0.115999999999999,default,14,0.7948420496826714,0.8498497509268332,0.7088000491195008,0.8715983815639872,0.8062725578232481,0.06284501069207313,0.8851376698305743
mp-1288,AgO,0.1826,default,88,0.8547477548168718,1.0123982155932212,0.8058929830629429,0.9964309004042673,0.9173674634693257,0.0889236450596662,1.137097310048246
mp-997028,AgO2F,0.49610000000000004,halide,20,1.5199987434333464,1.579240893941706,1.475785422444421,1.2417462223890876,1.4541928205521402,0.12803050190503584,1.6327579560642451
mp-1189095,AgP(NO)2,1.1378,nitride,152,2.507831780451253,2.15344036481163,2.2890777411482355,1.7892367208018656,2.1848966518032458,0.2610924528224291,2.254751416151916
mp-1194585,AgP(OF)2,1.9686,halide,15,3.3332520916623913,3.9838321037097826,3.4540382759340105,3.385742150851706,3.5392161555394726,0.26024703565320845,3.729335859840095
mp-554766,AgP(XeF5)2,1.3266,halide,140,2.433642616735858,3.0544425296240374,2.742565253021336,2.0150923604667343,2.5614356899619914,0.3842804203365592,2.738456815472023
mp-1195243,AgP15,1.2132,default,2,2.065981106486153,2.4378423251020385,2.109451308447638,2.500734127125965,2.2785022167904487,0.1926912841987294,2.088463081737325
mp-8200,AgP2,0.6586999999999991,default,14,1.643397445384454,1.479782888695182,1.4805707682360163,1.4500226313462645,1.5134434334154792,0.07603270307703644,1.4156940880221978
mp-1183028,AgP2H8SN7O2,3.4266,chalcogenide,14,5.778094668515665,4.243187772609747,5.500121163473146,5.247318327418916,5.1921804830043685,0.5791697164346029,4.934498285158106
mp-696992,AgP2H8SN7O2,3.3529,chalcogenide,14,5.891597932105658,5.192686230498114,5.074318354961347,5.035466208441935,5.298517181501764,0.3472772290177684,5.320232811346121
mp-34418,AgPF6,3.2361,halide,225,6.631605437965319,5.327616785667979,6.08738450607597,4.905600684167989,5.738051853469314,0.6674397359865331,5.82215907073961
mp-1247850,AgPH6(NF3)2,3.2454,halide,1,4.049486659059911,5.704844465412546,5.311813218277612,4.872958487225442,4.984775707493878,0.6149636664997434,5.206317673072622
mp-1201487,AgPHNO2,2.1822,nitride,14,3.730633475021761,3.5018367181141583,3.473143504424584,3.3873238855167234,3.5232343957693066,0.12693797981359428,3.6027037463544582
mp-18702,AgPO3,2.0232,default,14,2.802072748681938,3.6146927564814635,3.5410284322782735,2.8768995236905166,3.208673365283048,0.3710490466137872,3.0706430617328553
mp-775762,AgPO3,2.287,default,14,3.101489531843617,3.7066584555612274,3.3765165764653635,3.6924049419898797,3.4692673764650217,0.25000407570565925,3.3574127715091278
mp-5470,AgPS3,1.3228,chalcogenide,12,2.5438162954444303,2.1557726275999163,2.3997137056576627,2.396565491531906,2.3739670300584788,0.1393118372409288,2.298476635882196
mp-621612,AgPb2Br5,1.9341,halide,15,3.1284240677465514,3.4072590479333202,2.858442082998695,2.8736300783273885,3.0669388192514884,0.22385120737795985,3.1375875817132717
mp-560923,AgPb4ClO4,2.4109,halide,85,3.811945810722745,4.73478199659834,3.0124469205670943,3.3262573200079206,3.7213580119740253,0.6507483795995619,4.12196765662126
mp-559470,AgPbBrO,0.18829999999999902,halide,129,0.8821324799370728,1.2096700777492377,0.742837813638309,0.8727536889711645,0.9268485150739459,0.17231783756069868,0.7975496313856307
mp-1206101,AgPbF6,0.21799999999999903,halide,2,0.8773083222277244,1.216483777708594,0.7462401009222918,1.0860433469328634,0.9815188869478684,0.1818995681539094,0.9777364561012787
mp-997021,AgPbO2,0.142799999999999,default,10,0.9609054843992472,0.9817901235820244,0.6747876976486806,0.7788313019997932,0.8490786519074365,0.1278960535793238,0.9443127139133026
mp-1193499,AgPd(IO3)3,1.4039000000000001,halide,2,2.823747853479699,3.0910489430194943,3.256462577212988,2.0291812201133412,2.8001101484563806,0.4711138596636722,2.898558438008894
mp-1097539,AgPd2Pb,0.6372,default,71,1.4534308372775482,1.1754909218701208,1.46057713384137,1.4428983128382655,1.3830993014568262,0.12002760149099459,1.2993586862109812
mp-997006,AgPtO2,0.38709999999999906,default,10,1.2424261442974909,1.2239844819493233,1.014231211381604,1.2926424879666805,1.1933210813987747,0.10640661948512008,1.1133460967443252
mp-1214944,AgRh(SO4)2,1.1739,chalcogenide,12,2.5214238585093383,2.1641627056327732,2.2116280069372802,2.5186298355247363,2.353961101651032,0.16691443004729298,2.212708295673427
mp-1018033,AgRhO2,0.621799999999999,default,166,1.5832337014630038,1.5639213313048008,1.5964944472498366,1.4962654198240481,1.5599787249604224,0.038565273571701454,1.7321924202044918
mp-997106,AgRhO2,0.49760000000000004,default,194,1.243120975227669,1.335078667062744,1.489964149977767,1.3240824465891146,1.3480615597143237,0.08929225157278398,1.1978559092192038
mp-1202574,AgS2(O3F)2,0.18779999999999902,chalcogenide,14,0.8958419212025898,0.7198014470517239,1.0968888792297493,1.0628477460434678,0.9438449983818826,0.15006989348907857,0.9912435449722832
mp-1229086,AgSO3F,2.4337,chalcogenide,4,3.508143455329137,3.765593548658754,3.5723490204501007,4.190372689771538,3.7591146785523826,0.26640824589861456,3.659061433800085
mp-559602,AgSb(S8F3)2,2.7813,chalcogenide,15,4.435795880014693,3.934040741127759,4.841981464401442,3.897349309773408,4.277291848829326,0.3892863810100498,4.16124589616324
mp-1202255,AgSb(SeF3)2,1.175,chalcogenide,15,2.5045814267207818,2.2769080259178547,2.4522007143898343,2.065731665779874,2.324855458202086,0.17172822576343347,2.066739420763385
mp-1229237,AgSb(Te8Pb7)2,0.731399999999999,chalcogenide,139,1.5467085645306018,1.5809450334304218,1.2832382735735888,1.499117894304684,1.477502441459824,0.11586161144907206,1.511318909814018
mp-14653,AgSb2F12,0.5397999999999991,chalcogenide,2,1.1327643837914518,1.191477287718857,1.4883741339255545,1.4922452286912675,1.3262152585317828,0.16540783957896027,1.3323838958455374
mp-1199846,AgSb3IF24,0.28939999999999905,chalcogenide,15,1.1497699195381925,1.0051039511794848,1.3182602047696237,1.0871818787080383,1.1400789885488347,0.11495523574388286,1.0418364458403082
mp-1198276,AgSb3PbS6,1.116299999999999,chalcogenide,14,2.13565468104103,2.3137644557016115,1.7575012513619288,2.2833572497075583,2.122569409453032,0.2212771224439356,2.207054939278938
mp-1229157,AgSb3PbS6,0.17549999999999902,chalcogenide,36,1.0517608309519004,0.8312664381391016,0.725745184504697,0.9300486362760894,0.8847052724679472,0.12050684507688048,0.8092417357598067
mp-1229272,AgSb3PbS6,1.5029,chalcogenide,7,3.186762689387102,2.2575195216256123,2.159364864678593,2.9283144403127372,2.632990379001011,0.4356545550936526,2.762146682359025
mp-1229291,AgSb3PbS6,0.7599,chalcogenide,7,1.5728350597335619,1.5956074380892513,1.396708494296774,1.191823057654335,1.4392435124434806,0.16226713158209402,1.3634245329422903
mp-1236920,AgSb3PbS6,1.2338,chalcogenide,7,2.270954209101222,2.0105050965059914,1.808143994869239,2.6725375370125746,2.1905352093722565,0.3230430860720535,2.156807235242936
mp-1194141,AgSbC2N2(ClF3)2,3.1523,chalcogenide,14,4.975961488504692,4.907689445231362,4.953469215277926,4.542127759414007,4.844811977106997,0.17647797411074848,4.8332066733225885
mp-556201,AgSbC2N2(ClF3)2,3.6368,chalcogenide,13,5.451306370223607,4.591289894902207,5.971415733452182,6.5355956016427115,5.637401900055177,0.7154192896512749,5.684294493524283
mp-640564,AgSbC6N4(OF3)2,1.4658,chalcogenide,15,2.6214471493183136,2.520666878700964,3.440389259605809,2.9417208273965265,2.881056028755403,0.3584030519845164,3.1562208248215455
mp-3414,AgSbF6,1.7739,chalcogenide,206,2.78626186707558,2.993046628723598,3.3681581193717336,3.2105509329261874,3.0895043870242747,0.21997743854039864,3.21143179922649
mp-690698,AgSbH2C2(NF3)2,2.8326000000000002,chalcogenide,58,4.7648586372220585,3.8685204907112594,5.245612124886077,4.86747465953678,4.686616478089043,0.5051209496160409,4.635982530552814
mp-1215022,AgSbO12,0.1423,chalcogenide,86,0.8306337084822892,0.7422672153611451,0.8553910981984213,0.7972155279831887,0.8063768875062611,0.04238150181536691,0.8986127341042183
mp-545999,AgSbO3,0.133299999999999,chalcogenide,148,0.9949589975004238,0.7427460094253567,0.9438300089285839,0.7853253479777663,0.8667150909580327,0.10533972847091866,0.956342046798713
mp-860791,AgSbO3,0.28749999999999903,chalcogenide,5,0.9436280599621559,0.9256510867684946,1.1008212808103481,1.2672655426582013,1.0593414925498,0.1380359613713092,1.0178257309597278
mp-560848,AgSbPbS3,1.0857,chalcogenide,14,2.1349410399052315,2.4205718384386214,1.892029274783394,2.341153777025396,2.197173982538161,0.2047089489134543,2.0561906772701866
mp-605863,AgSbPbS3,0.5552,chalcogenide,14,1.4218248924832373,1.0448598018479314,1.136487289408533,1.1474991000832184,1.18766777095573,0.14094026874336602,1.1346212988373583
mp-1199019,AgSbS(OF3)2,2.555399999999999,chalcogenide,14,3.6428032641764556,3.738399621736494,3.8057616481825156,4.7374955385827535,3.9811150181695547,0.44051841691974064,3.8610854233092873
mp-1182950,AgSbS2,1.744799999999999,chalcogenide,9,2.9293574849223663,2.4793913828950647,2.7512654832459034,2.655582662608581,2.703899253417979,0.16264474380945584,2.6752923915062135
mp-28996,Ag4Bi2O5,1.7207999999999992,halide,52,2.572977164108834,3.3048476154124464,2.4792007274741343,3.259117033504873,2.904035635125072,0.3797424959784036,2.896950484340471
mp-1229230,Ag4C(NO3)3,2.3921,nitride,2,3.628902589458013,3.4080699893960595,3.615780412374677,3.8581875517778847,3.6277351357516587,0.15929953776998867,3.659405405106842
mp-1229155,Ag4Hg4S4BrCl3,1.599399999999999,chalcogenide,1,2.001191358689196,2.6866301475393444,3.5375290868427633,2.7544777334990207,2.7449570816425815,0.5442541933970431,2.881245609979857
mp-1229204,Ag4Hg5S5IBrCl2,0.868699999999999,chalcogenide,3,1.9689942742167519,1.636309106238624,2.154586668703965,2.0315407651720694,1.9478577035828526,0.19186518896239946,1.915237568814048
mp-542199,Ag4HgGe2S7,0.463099999999999,chalcogenide,9,1.284814056503802,1.1515970628736543,1.3075865521277692,1.297382435384608,1.2603450267224583,0.06330162798603364,1.1529038848701196
mp-558550,Ag4Mo2Se3O16,1.7787000000000002,chalcogenide,57,3.283480686563856,2.933055835766843,3.0869599957420313,2.883795566805516,3.0468230212195615,0.15583545061104231,3.0176387616343616
